#chrom	txStart	cdsEnd	name2
chr12	83457723	83472432	LOC105369874
chr12	84360657	84361976	LOC124903066
chr12	84492396	84508906	LOC105369875
chr12	84859490	84892120	SLC6A15
chr12	84859490	84886036	SLC6A15
chr12	84867229	84892120	SLC6A15
chr12	84880847	84892120	SLC6A15
chr12	84912836	84917248	LOC102724680
chr12	84986806	84992657	LOC102724680
chr12	85014316	85029946	TSPAN19
chr12	85015891	85029946	TSPAN19
chr12	85015903	85029946	TSPAN19
chr12	85280219	85301475	ALX1
chr12	85464731	85469635	LOC107984537
chr12	85705964	85712868	LOC124903073
chr12	85800702	85836201	RASSF9
chr12	85874294	85882375	NTS
chr12	86262012	86272264	LOC105369877
chr12	86264700	86272264	LOC105369877
chr12	86745067	86745149	MIR3059
chr12	87041915	87055246	LOC105369878
chr12	87330738	87332321	LOC105369879
chr12	87332916	87388224	LOC107984478
chr12	87429151	87440601	LOC105369880
chr12	87612216	87670522	LOC105369881
chr12	87768811	87805749	LINC02258
chr12	87782884	87784711	MKRN9P
chr12	87980034	88029120	C12orf50
chr12	87980034	88026962	C12orf50
chr12	87980034	88030210	C12orf50
chr12	87983390	88029120	C12orf50
chr12	88033092	88035496	LOC107984542
chr12	88035535	88048422	RLIG1
chr12	88054500	88058835	LOC124902977
chr12	88142306	88195649	TMTC3
chr12	88142306	88199887	TMTC3
chr12	88379308	88386020	LOC124902978
chr12	88379308	88419279	LOC124902978
chr12	88492792	88580278	KITLG
chr12	88559316	88565392	LOC124902979
chr12	88580535	88600599	LOC105369885
chr12	88749452	88770156	LOC105369886
chr12	88782020	88784284	LOC105369887
chr12	89011125	89019692	LINC02458
chr12	89222378	89230010	LOC105378255
chr12	89222681	89230010	LOC105378255
chr12	89347234	89352039	DUSP6
chr12	89398199	89424786	LOC124902981
chr12	89525569	89541542	POC1B-AS1
chr12	89708954	89711952	ATP2B1-AS1
chr12	89947692	89949726	LINC02399
chr12	90253824	90263894	LOC105369892
chr12	90293317	90300698	LINC02392
chr12	90323448	90327658	LOC124902982
chr12	90593566	90676645	LINC02822
chr12	90593566	90683348	LINC02822
chr12	90762143	90808788	LOC105369895
chr12	90762143	90809151	LOC105369895
chr12	90809206	90810680	LOC124903074
chr12	90918022	90948669	LINC00615
chr12	90952214	90954742	CCER1
chr12	90952214	90955176	CCER1
chr12	91050490	91056281	KERA
chr12	91102628	91108979	LUM
chr12	91140483	91178552	DCN
chr12	91143276	91178552	DCN
chr12	91252443	91253597	LOC124903075
chr12	91309386	91316454	LOC107984544
chr12	91875302	91880667	LINC02404
chr12	91877127	91880667	LINC02404
chr12	91916293	91969377	LOC105369901
chr12	92146084	92167560	BTG1-DT
chr12	92146084	92185784	BTG1-DT
chr12	92349344	92388403	LOC105369902
chr12	92356815	92363832	LINC02391
chr12	92389744	92397304	LOC107984467
chr12	92420085	92428148	CLLU1-AS1
chr12	92420085	92432999	CLLU1-AS1
chr12	92421530	92431002	CLLU1
chr12	92466678	92483947	LINC02397
chr12	92505637	92512128	LOC105369904
chr12	92506291	92512128	LOC105369904
chr12	92557283	92584191	LOC105369905
chr12	92557283	92630255	LOC105369905
chr12	92597705	92655007	LOC124902983
chr12	92702988	92707715	PLEKHG7
chr12	92702988	92707153	PLEKHG7
chr12	92702988	92770195	PLEKHG7
chr12	92703283	92770195	PLEKHG7
chr12	92706880	92770195	PLEKHG7
chr12	92777599	92777936	LOC124902984
chr12	92990744	93019607	LINC02413
chr12	93090479	93093456	LOC105369908
chr12	93090479	93108614	LOC105369908
chr12	93174365	93181832	LINC02412
chr12	93265628	93265732	LOC124903102
chr12	93266016	93266096	LOC124900325
chr12	93350615	93350716	LOC124903116
chr12	93377924	93399379	NUDT4
chr12	93378577	93399379	NUDT4
chr12	93380992	93399379	NUDT4
chr12	93405683	93441884	UBE2N
chr12	93467513	93501221	MRPL42
chr12	93467513	93516214	MRPL42
chr12	93533172	93537607	LOC124902985
chr12	93565627	93571398	SOCS2-AS1
chr12	93569968	93575650	SOCS2
chr12	93569968	93575179	SOCS2
chr12	93570388	93575650	SOCS2
chr12	93570388	93575179	SOCS2
chr12	93571011	93575650	SOCS2
chr12	93571011	93575179	SOCS2
chr12	93571680	93575650	SOCS2
chr12	93571680	93575179	SOCS2
chr12	93571859	93575650	SOCS2
chr12	93571859	93575179	SOCS2
chr12	93572674	93575179	SOCS2
chr12	93572674	93579480	SOCS2
chr12	93894964	93943606	LOC105369911
chr12	94038508	94048038	LOC105369913
chr12	94168004	94176463	LOC124902988
chr12	94234474	94237803	LOC124902987
chr12	94262618	94307675	PLXNC1
chr12	94460002	94462570	CEP83-DT
chr12	94472316	94484228	LOC102724960
chr12	94561788	94561859	MIR5700
chr12	94567121	94582523	TMCC3
chr12	94571230	94571352	MIR7844
chr12	94646437	94651002	LOC105369914
chr12	94703734	94712438	LOC124902989
chr12	94834397	94834513	MIR492
chr12	94834453	94835028	KRT19P2
chr12	94897091	94928258	LOC105369915
chr12	94971332	95003680	NDUFA12
chr12	95028386	95067384	NR2C1
chr12	95030408	95067384	NR2C1
chr12	95031348	95067384	NR2C1
chr12	95040475	95067384	NR2C1
chr12	95308419	95308513	MIR331
chr12	95309922	95309984	MIR3685
chr12	95337569	95405498	LOC105369917
chr12	95435301	95442484	LOC107984545
chr12	95474151	95513904	METAP2
chr12	95474151	95515839	METAP2
chr12	95516559	95534256	USP44
chr12	95516559	95548802	USP44
chr12	95521120	95551476	USP44
chr12	95524679	95534256	USP44
chr12	95529730	95534256	USP44
chr12	95649254	95673999	PGAM1P5
chr12	95713350	95734826	LOC105369919
chr12	95858236	95858839	SNRPF-DT
chr12	95858951	95866010	SNRPF
chr12	95858951	95866071	SNRPF
chr12	95867047	95895109	CCDC38
chr12	95867047	95906427	CCDC38
chr12	95867047	95936509	CCDC38
chr12	95879710	95936509	CCDC38
chr12	95972661	95987187	HAL
chr12	95972661	95992682	HAL
chr12	95972661	95995910	HAL
chr12	95972661	95992770	HAL
chr12	95996481	96011704	LOC102723340
chr12	96000752	96020691	LTA4H
chr12	96000752	96035519	LTA4H
chr12	96000752	96043375	LTA4H
chr12	96000752	96035587	LTA4H
chr12	96003037	96011704	LOC102723340
chr12	96003606	96035519	LTA4H
chr12	96011685	96035519	LTA4H
chr12	96052647	96053553	LOC124902990
chr12	96096042	96108616	LOC105369923
chr12	96161837	96172480	LINC02452
chr12	96231283	96235596	LOC124902991
chr12	96255497	96267180	ELK3
chr12	96907256	96952053	NEDD1
chr12	96907465	96952053	NEDD1
chr12	96920036	96952053	NEDD1
chr12	96924832	96952053	NEDD1
chr12	96924982	96952053	NEDD1
chr12	97019568	97025311	LOC124902992
chr12	97019573	97025101	LOC124902992
chr12	97019573	97025311	LOC124902992
chr12	97025304	97036895	LOC124902993
chr12	97185079	97218097	LOC105369928
chr12	97194032	97229910	LOC105369927
chr12	97262163	97275324	LINC02409
chr12	97269800	97271556	LOC105369930
chr12	97491908	97491978	MIR1251
chr12	97563811	97563911	MIR135A2
chr12	97713411	97753598	PAFAH1B2P2
chr12	97730047	97756517	PAFAH1B2P2
chr12	97939055	97939121	MIR4495
chr12	97995382	97995448	MIR4303
chr12	98337658	98345412	LOC105369933
chr12	98337658	98350717	LOC105369933
chr12	98453839	98457145	SLC9A7P1
chr12	98474549	98476995	LOC124902994
chr12	98485543	98503855	LINC02453
chr12	98512972	98516226	TMPO-AS1
chr12	98515572	98534342	TMPO
chr12	98515572	98547858	TMPO
chr12	98515589	98547858	TMPO
chr12	98516420	98534342	TMPO
chr12	98593685	98601528	SLC25A3
chr12	98599634	98599884	SNORA53
chr12	98613403	98644701	IKBIP
chr12	98624248	98644701	IKBIP
chr12	98645289	98665079	APAF1
chr12	98645289	98666221	APAF1
chr12	99093358	99105011	LOC101928937
chr12	99647752	99649398	GARIN6
chr12	100037071	100072774	BLTP3B
chr12	100037071	100083063	BLTP3B
chr12	100143054	100144671	BLTP3B-DT
chr12	100156390	100173343	GOLGA2P5
chr12	100165049	100173343	GOLGA2P5
chr12	100189883	100189949	MIR1827
chr12	100200814	100223915	ACTR6
chr12	100200814	100224424	ACTR6
chr12	100231634	100267076	DEPDC4
chr12	100231634	100267079	DEPDC4
chr12	100237797	100267076	DEPDC4
chr12	100237797	100262396	DEPDC4
chr12	100237797	100267076	DEPDC4
chr12	100237797	100267079	DEPDC4
chr12	100240061	100267076	DEPDC4
chr12	100248992	100267076	DEPDC4
chr12	100248992	100262396	DEPDC4
chr12	100248992	100267079	DEPDC4
chr12	100252262	100267076	DEPDC4
chr12	100252393	100267076	DEPDC4
chr12	100255860	100267076	DEPDC4
chr12	100402144	100402250	LOC124903108
chr12	100573683	100624890	GAS2L3
chr12	100592484	100624890	GAS2L3
chr12	100593617	100624890	GAS2L3
chr12	101358747	101358849	LOC124903119
chr12	101393115	101407645	ARL1
chr12	101393119	101407645	ARL1
chr12	101475335	101486771	SPIC
chr12	101526369	101534280	LOC105369935
chr12	101528942	101534280	LOC105369935
chr12	101594970	101685682	MYBPC1
chr12	101594970	101684395	MYBPC1
chr12	101594970	101684405	MYBPC1
chr12	101594970	101684395	MYBPC1
chr12	101594970	101684405	MYBPC1
chr12	101594970	101685682	MYBPC1
chr12	101594970	101684405	MYBPC1
chr12	101594970	101685682	MYBPC1
chr12	101594970	101684395	MYBPC1
chr12	101594970	101684405	MYBPC1
chr12	101594970	101684395	MYBPC1
chr12	101594970	101684405	MYBPC1
chr12	101594970	101684395	MYBPC1
chr12	101594970	101685632	MYBPC1
chr12	101594970	101685682	MYBPC1
chr12	101594970	101684395	MYBPC1
chr12	101594970	101685682	MYBPC1
chr12	101594970	101684405	MYBPC1
chr12	101594970	101685682	MYBPC1
chr12	101594970	101684405	MYBPC1
chr12	101594970	101685682	MYBPC1
chr12	101594970	101684405	MYBPC1
chr12	101594970	101685682	MYBPC1
chr12	101594970	101684395	MYBPC1
chr12	101594970	101684405	MYBPC1
chr12	101594970	101695686	MYBPC1
chr12	101598553	101615784	LOC105369938
chr12	101598816	101615784	LOC105369938
chr12	101646719	101650871	LOC105369937
chr12	101659713	101664369	LOC124902996
chr12	101659819	101664369	LOC124902996
chr12	101714883	101728945	CHPT1
chr12	101728647	101737935	SYCP3
chr12	101743989	101744967	LOC124902997
chr12	101745498	101799012	GNPTAB
chr12	101745498	101830675	GNPTAB
chr12	101756214	101830675	GNPTAB
chr12	101789814	101789915	LOC124903105
chr12	101877579	101921260	DRAM1
chr12	101890188	101921260	DRAM1
chr12	101954997	101962460	LOC107984548
chr12	101955435	101964237	LOC107984548
chr12	102012839	102061962	WASHC3
chr12	102019276	102061962	WASHC3
chr12	102120182	102148478	PARPBP
chr12	102120182	102154850	PARPBP
chr12	102120182	102154918	PARPBP
chr12	102120182	102164680	PARPBP
chr12	102120182	102164502	PARPBP
chr12	102120182	102164680	PARPBP
chr12	102120182	102165748	PARPBP
chr12	102120182	102167133	PARPBP
chr12	102120182	102178610	PARPBP
chr12	102120182	102195315	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102195959	PARPBP
chr12	102120182	102196023	PARPBP
chr12	102120182	102196291	PARPBP
chr12	102120182	102164608	PARPBP
chr12	102120182	102195399	PARPBP
chr12	102120378	102148478	PARPBP
chr12	102120378	102154850	PARPBP
chr12	102154917	102196291	PARPBP
chr12	102196458	102197770	PMCH
chr12	102196964	102197770	PMCH
chr12	102203254	102210744	LOC124902998
chr12	102395873	102478501	IGF1
chr12	102395873	102480381	IGF1
chr12	102395873	102481816	IGF1
chr12	102417490	102478501	IGF1
chr12	102417490	102480381	IGF1
chr12	102417490	102481816	IGF1
chr12	102809282	102824399	LINC00485
chr12	102927878	102950845	LOC112267865
chr12	102944255	102950845	LOC112267865
chr12	102949324	102950721	LOC112267865
chr12	102957673	102958955	ASCL1
chr12	103114033	103114098	LOC124903096
chr12	103301954	103394411	C12orf42
chr12	103496039	103497695	LOC105369945
chr12	103547793	103559815	LINC02401
chr12	103592111	103592243	LOC124900318
chr12	103667205	103670410	LOC105369946
chr12	103704900	103766336	STAB2
chr12	103720941	103721044	LOC124903106
chr12	103772309	103802162	NT5DC3
chr12	103841381	103848799	LOC107984433
chr12	103843748	103930211	TTC41P
chr12	103925472	103926291	LOC124903001
chr12	103930424	103930555	MIR3652
chr12	103950193	103955811	UQCC6
chr12	103950193	103956738	UQCC6
chr12	103965871	103987090	TDG
chr12	103972359	103987090	TDG
chr12	103980008	103987090	TDG
chr12	103980154	103987090	TDG
chr12	103980892	103987090	TDG
chr12	103988986	104019648	GLT8D2
chr12	104051339	104064437	GLT8D2
chr12	104117085	104135453	NFYB
chr12	104117085	104131762	NFYB
chr12	104117085	104135453	NFYB
chr12	104117085	104131762	NFYB
chr12	104117085	104128517	NFYB
chr12	104117085	104131762	NFYB
chr12	104117085	104128444	NFYB
chr12	104117085	104128517	NFYB
chr12	104117085	104135453	NFYB
chr12	104117085	104126230	NFYB
chr12	104117085	104128444	NFYB
chr12	104117085	104126230	NFYB
chr12	104117085	104128517	NFYB
chr12	104117085	104138107	NFYB
chr12	104140230	104148585	LOC105369947
chr12	104169971	104177661	LINC02385
chr12	104262311	104280843	LOC124903002
chr12	104303738	104304936	EID3
chr12	104377118	104398599	LOC105369949
chr12	104381321	104398599	LOC105369949
chr12	104399558	104401893	LOC124903003
chr12	104591632	104591716	MIR3922
chr12	104863845	104928527	SLC41A2
chr12	104984195	104986370	LOC105369952
chr12	105019789	105068874	ALDH1L2
chr12	105019789	105070658	ALDH1L2
chr12	105019789	105084436	ALDH1L2
chr12	105019789	105084458	ALDH1L2
chr12	105042207	105084436	ALDH1L2
chr12	105050488	105084436	ALDH1L2
chr12	105072351	105074016	LOC124903005
chr12	105102471	105107642	LOC414300
chr12	105173299	105229642	APPL2
chr12	105173299	105229148	APPL2
chr12	105173299	105229642	APPL2
chr12	105173299	105236012	APPL2
chr12	105195288	105236012	APPL2
chr12	105304866	105327017	C12orf75-AS1
chr12	105330690	105367476	C12orf75
chr12	105382504	105412882	LOC105369957
chr12	105384441	105412882	LOC105369957
chr12	105386935	105412882	LOC105369957
chr12	105392945	105412882	LOC105369957
chr12	105426324	105444214	LOC105369956
chr12	105426621	105442897	LOC105369955
chr12	105556623	105579437	LOC124903006
chr12	105704202	105744063	CASC18
chr12	105705115	105708027	LOC105369959
chr12	105706773	105744063	CASC18
chr12	105738833	105755533	LOC107984435
chr12	105741115	105755533	LOC107984435
chr12	105741776	105766898	LOC107984435
chr12	105783922	105787444	LOC105369960
chr12	106063344	106138653	NUAK1
chr12	106123717	106124730	LOC124903007
chr12	106237880	106247851	CKAP4
chr12	106248271	106252787	LOC124903008
chr12	106249264	106252787	LOC124903008
chr12	106301872	106346530	TCP11L2
chr12	106302732	106329358	TCP11L2
chr12	106302732	106340834	TCP11L2
chr12	106302732	106346530	TCP11L2
chr12	106311143	106346530	TCP11L2
chr12	106680757	106684700	LOC100505978
chr12	106869007	106881339	LOC105369961
chr12	106955906	106971391	TMEM263
chr12	106956784	106971391	TMEM263
chr12	106977276	106978714	MTERF2
chr12	106991363	107001881	CRY1
chr12	107097435	107098862	LOC124903009
chr12	107374746	107374829	LOC124900324
chr12	107685798	107712220	PWP1
chr12	107686041	107712220	PWP1
chr12	107712381	107715402	LOC124903010
chr12	107774703	107775737	ASCL4
chr12	107794500	107799183	LOC105369963
chr12	107903149	107903771	LOC728739
chr12	107912744	107915146	LOC105369964
chr12	107912750	107915146	LOC105369964
chr12	107912750	107916288	LOC105369964
chr12	108178076	108182332	LOC124903076
chr12	108182499	108184829	LOC105369965
chr12	108184568	108187819	LOC105369965
chr12	108190961	108234283	LOC124903077
chr12	108190961	108240453	LOC124903077
chr12	108253897	108264204	LOC124903078
chr12	108288045	108293591	CMKLR1
chr12	108288045	108292956	CMKLR1
chr12	108288045	108293591	CMKLR1
chr12	108459424	108473689	LINC01498
chr12	108515276	108519475	FICD
chr12	108561462	108567972	ISCU
chr12	108561462	108567704	ISCU
chr12	108561462	108568916	ISCU
chr12	108561462	108569384	ISCU
chr12	108562595	108568916	ISCU
chr12	108564059	108567704	ISCU
chr12	108589850	108592383	TMEM119
chr12	108621894	108631901	SELPLG
chr12	108621894	108624307	SELPLG
chr12	108628645	108646665	LOC105369968
chr12	108635809	108635870	MIR4496
chr12	108636142	108646665	LOC105369968
chr12	108733408	108754152	LOC105369969
chr12	108778143	108778271	LOC124900333
chr12	108791918	108827405	SSH1
chr12	108791923	108857496	SSH1
chr12	108802129	108816345	LOC101929204
chr12	108836907	108837006	MIR619
chr12	108880091	108900535	DAO
chr12	108880091	108899437	DAO
chr12	108880091	108900535	DAO
chr12	108893464	108900496	LOC124903011
chr12	108983754	109007721	LOC105378256
chr12	109052040	109053965	USP30-AS1
chr12	109052575	109085931	USP30
chr12	109052781	109085931	USP30
chr12	109054505	109085931	USP30
chr12	109088188	109092786	ALKBH2
chr12	109097596	109109969	UNG
chr12	109098171	109109969	UNG
chr12	109118653	109131842	LOC105369974
chr12	109277977	109288733	FOXN4
chr12	109277977	109308321	FOXN4
chr12	109281758	109308321	FOXN4
chr12	109354186	109359488	LINC01486
chr12	109448654	109477262	KCTD10
chr12	109448654	109477300	KCTD10
chr12	109449975	109477262	KCTD10
chr12	109453444	109477262	KCTD10
chr12	109477633	109490594	UBE3B
chr12	109477633	109508594	UBE3B
chr12	109477633	109534782	UBE3B
chr12	109477633	109534064	UBE3B
chr12	109477633	109534782	UBE3B
chr12	109477633	109534064	UBE3B
chr12	109477633	109533836	UBE3B
chr12	109477633	109534782	UBE3B
chr12	109477633	109534064	UBE3B
chr12	109477633	109534782	UBE3B
chr12	109477633	109534064	UBE3B
chr12	109477633	109533836	UBE3B
chr12	109477633	109539689	UBE3B
chr12	109477633	109543613	UBE3B
chr12	109553714	109567027	MMAB
chr12	109553714	109568302	MMAB
chr12	109553714	109568268	MMAB
chr12	109553714	109573480	MMAB
chr12	109553714	109573504	MMAB
chr12	109713824	109769288	FAM222A
chr12	109734208	109773487	FAM222A-AS1
chr12	109738009	109769288	FAM222A
chr12	109783086	109814796	TRPV4
chr12	109783086	109818591	TRPV4
chr12	109783086	109814796	TRPV4
chr12	109783088	109814796	TRPV4
chr12	109786809	109818591	TRPV4
chr12	109788600	109818591	TRPV4
chr12	109792678	109818591	TRPV4
chr12	109833347	109833436	MIR4497
chr12	109840326	109843482	LOC105369975
chr12	109850944	109857893	GLTP
chr12	109850944	109880374	GLTP
chr12	109880666	109916623	TCHP
chr12	109880897	109881401	LOC124903012
chr12	109900273	109908894	TCHP
chr12	109900273	109914448	TCHP
chr12	109900273	109916623	TCHP
chr12	109900576	109916623	TCHP
chr12	109903026	109916623	TCHP
chr12	109904828	109916623	TCHP
chr12	109973436	109982526	LOC124903013
chr12	109999212	110037554	ANKRD13A
chr12	109999429	110037554	ANKRD13A
chr12	109999429	110036313	ANKRD13A
chr12	109999429	110037554	ANKRD13A
chr12	109999429	110033857	ANKRD13A
chr12	109999429	110033859	ANKRD13A
chr12	109999429	110033860	ANKRD13A
chr12	110013157	110037554	ANKRD13A
chr12	110041176	110048495	C12orf76
chr12	110041176	110048522	C12orf76
chr12	110041176	110073522	C12orf76
chr12	110041176	110073635	C12orf76
chr12	110124356	110167978	IFT81
chr12	110124356	110218226	IFT81
chr12	110124356	110180489	IFT81
chr12	110124356	110203950	IFT81
chr12	110124356	110218793	IFT81
chr12	110280615	110346470	ATP2A2
chr12	110281246	110346470	ATP2A2
chr12	110281246	110350305	ATP2A2
chr12	110281246	110347412	ATP2A2
chr12	110281246	110346470	ATP2A2
chr12	110369821	110372600	LOC124903014
chr12	110372899	110396352	ANAPC7
chr12	110372899	110401592	ANAPC7
chr12	110372899	110396352	ANAPC7
chr12	110372899	110403627	ANAPC7
chr12	110372899	110387851	ANAPC7
chr12	110375473	110403627	ANAPC7
chr12	110377513	110403708	ANAPC7
chr12	110434822	110450260	ARPC3
chr12	110452485	110468203	GPN3
chr12	110452485	110465196	GPN3
chr12	110452485	110468506	GPN3
chr12	110452485	110468636	GPN3
chr12	110468426	110490137	FAM216A
chr12	110468844	110490137	FAM216A
chr12	110469741	110490137	FAM216A
chr12	110470288	110489293	LOC124903016
chr12	110496202	110499825	LOC124903015
chr12	110496351	110496421	LOC124903099
chr12	110502330	110531681	RAD9B
chr12	110502330	110530653	RAD9B
chr12	110502330	110531681	RAD9B
chr12	110502330	110530653	RAD9B
chr12	110502330	110531681	RAD9B
chr12	110502330	110530653	RAD9B
chr12	110502330	110531681	RAD9B
chr12	110502330	110531629	RAD9B
chr12	110502330	110530653	RAD9B
chr12	110502465	110530653	RAD9B
chr12	110533244	110583031	PPTC7
chr12	110533244	110583318	PPTC7
chr12	110538189	110583031	PPTC7
chr12	110626383	110647892	TCTN1
chr12	110626403	110647892	TCTN1
chr12	110648685	110683245	HVCN1
chr12	110648685	110661409	HVCN1
chr12	110648685	110683245	HVCN1
chr12	110662670	110672923	LOC124903017
chr12	110708375	110742707	PPP1CC
chr12	110708375	110742891	PPP1CC
chr12	110719679	110742707	PPP1CC
chr12	110719810	110742707	PPP1CC
chr12	110910844	110920529	MYL2
chr12	110910844	110919139	MYL2
chr12	110936601	110937448	LINC01405
chr12	110951682	110957818	LINC01404
chr12	111189231	111200366	LOC124903018
chr12	111285228	111320162	LOC105369983
chr12	111304141	111304209	MIR6760
chr12	111360678	111363427	PHETA1
chr12	111360678	111365566	PHETA1
chr12	111360678	111363427	PHETA1
chr12	111369260	111403310	LINC02356
chr12	111393785	111403310	LINC02356
chr12	111418856	111448302	SH2B3
chr12	111432483	111444745	LOC124903019
chr12	111434861	111448302	SH2B3
chr12	111445027	111448302	SH2B3
chr12	111564820	111564883	LOC124903094
chr12	111599497	111600255	ATXN2-AS
chr12	111642145	111672695	BRAP
chr12	111648957	111649836	LOC124903020
chr12	111686052	111756473	ACAD10
chr12	111799833	111799905	MIR6761
chr12	111839766	111841930	MAPKAPK5-AS1
chr12	111839766	111843005	MAPKAPK5-AS1
chr12	111842227	111893061	MAPKAPK5
chr12	111842227	111893570	MAPKAPK5
chr12	111842227	111893061	MAPKAPK5
chr12	111842227	111893570	MAPKAPK5
chr12	111842227	111893061	MAPKAPK5
chr12	112013425	112022167	ERP29
chr12	112013425	112022652	ERP29
chr12	112018798	112022150	LOC124903021
chr12	112037598	112037715	MIR3657
chr12	112044652	112056910	LOC124903022
chr12	112125559	112152791	TRAFD1
chr12	112163257	112163321	MIR6861
chr12	112405180	112408242	RPL6
chr12	112405180	112408656	RPL6
chr12	112405180	112408242	RPL6
chr12	112405180	112408656	RPL6
chr12	112405188	112408656	RPL6
chr12	112489183	112491424	LOC124903024
chr12	112695033	112695176	MIR1302-1
chr12	112872567	112896780	RPH3A
chr12	112906961	112917757	OAS1
chr12	112906961	112919693	OAS1
chr12	112906961	112919553	OAS1
chr12	112906961	112918713	OAS1
chr12	112906961	112917757	OAS1
chr12	112906961	112919693	OAS1
chr12	112906961	112919553	OAS1
chr12	112906961	112918713	OAS1
chr12	112906961	112917757	OAS1
chr12	112906961	112919693	OAS1
chr12	112906961	112919553	OAS1
chr12	112906961	112918713	OAS1
chr12	112906961	112931922	OAS1
chr12	112906961	112919903	OAS1
chr12	112906961	112933219	OAS1
chr12	112938473	112969973	OAS3
chr12	113056729	113096939	DTX1
chr12	113149723	113156713	CFAP73
chr12	113149723	113157679	CFAP73
chr12	113157172	113185451	DDX54
chr12	113159112	113159177	MIR7106
chr12	113185720	113191817	RITA1
chr12	113195445	113208166	IQCD
chr12	113259979	113296076	TPCN1
chr12	113291522	113291608	MIR6762
chr12	113298770	113332878	SLC8B1
chr12	113298770	113335109	SLC8B1
chr12	113353456	113359510	LOC105369989
chr12	113392444	113399708	SDS
chr12	113422379	113438079	SDSL
chr12	113425896	113438079	SDSL
chr12	113425902	113438079	SDSL
chr12	113462032	113471498	LHX5
chr12	113472002	113480481	LHX5-AS1
chr12	113642750	113644515	LOC105369990
chr12	113653634	113656000	LOC105369991
chr12	113861970	113867643	LOC124903025
chr12	114011064	114031052	LOC105369993
chr12	114011067	114031052	LOC105369993
chr12	114011068	114021910	LOC105369993
chr12	114011068	114021911	LOC105369993
chr12	114011068	114031052	LOC105369993
chr12	114073200	114077026	LOC105369994
chr12	114077117	114113490	LOC105369995
chr12	114238970	114241770	LINC02459
chr12	114353910	114403898	TBX5
chr12	114353910	114406338	TBX5
chr12	114353910	114401917	TBX5
chr12	114353929	114403898	TBX5
chr12	114408194	114412832	TBX5-AS1
chr12	114445808	114448581	LOC105369998
chr12	114621396	114622924	LOC124903026
chr12	114670254	114683200	TBX3
chr12	114733754	114734755	LOC105369999
chr12	114737703	114737798	LOC124900329
chr12	114928101	114933582	LOC124903079
chr12	115013141	115033864	LOC102723639
chr12	115013825	115033864	LOC102723639
chr12	115013826	115077561	LOC102723639
chr12	115013841	115036828	LOC102723639
chr12	115150115	115170797	LOC124903081
chr12	115270028	115321099	LOC124903082
chr12	115299587	115319941	LOC124903082
chr12	115299587	115320112	LOC124903082
chr12	115299587	115320804	LOC124903082
chr12	115299587	115321099	LOC124903082
chr12	115299587	115337499	LOC124903082
chr12	115299587	115337769	LOC124903082
chr12	115852647	115852718	LOC124900323
chr12	116148559	116148654	MIR620
chr12	116340295	116350727	LOC105370005
chr12	116428251	116428318	MIR4472-2
chr12	116484397	116489009	LOC105370007
chr12	116484397	116490951	LOC105370007
chr12	116505008	116508416	LOC105370008
chr12	116515828	116521914	LINC02457
chr12	116533421	116535521	LINC00173
chr12	116533434	116536513	LINC00173
chr12	116559380	116576320	MAP1LC3B2
chr12	116657620	116662829	LOC124903028
chr12	116661543	116698179	LINC03088
chr12	116710170	116737900	SPRING1
chr12	116710170	116737967	SPRING1
chr12	116710170	116737900	SPRING1
chr12	116710170	116737967	SPRING1
chr12	116856143	116881307	HRK
