#chrom	txStart	cdsEnd	name2
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47350232	MADD
chr11	47291683	47350701	MADD
chr11	47291683	47351582	MADD
chr11	47292687	47350232	MADD
chr11	47487488	47510566	CELF1
chr11	47681142	47736202	AGBL2
chr11	47799669	47869870	NUP160
chr11	47799669	47869902	NUP160
chr11	48002110	48153067	PTPRJ
chr11	48002110	48188914	PTPRJ
chr11	49580079	49831971	GRM5P1
chr11	57144241	57148181	PRG3
chr11	57252006	57281584	SLC43A1
chr11	57479994	57586652	TMX2-CTNND1
chr11	57529273	57583780	CTNND1
chr11	57791352	57947849	OR9Q1
chr11	58294343	58343245	LPXN
chr11	58294343	58338186	LPXN
chr11	58294343	58345519	LPXN
chr11	59240787	59245838	OR4D10
chr11	59341870	59383137	OSBP
chr11	60146004	60161334	MS4A7
chr11	60282864	60310048	MS4A13
chr11	60383223	60454622	LINC00301
chr11	60552805	60567382	MS4A10
chr11	60681629	60689637	TMEM109
chr11	61066922	61100440	DDB1
chr11	61197595	61213543	SDHAF2
chr11	61281185	61348292	SYT7
chr11	61289557	61348292	SYT7
chr11	61447862	61511961	DAGLA
chr11	61583674	61633161	FADS2
chr11	61583875	61633161	FADS2
chr11	61595771	61633161	FADS2
chr11	61731756	61734897	FTH1
chr11	62104919	62159756	ASRGL1
chr11	62201015	62303570	AHNAK
chr11	62518434	62521136	ZBTB3
chr11	62623580	62656165	SLC3A2
chr11	62648367	62656165	SLC3A2
chr11	62649170	62656332	SLC3A2
chr11	63137256	63177334	SLC22A9
chr11	63304279	63313728	PLAAT4
chr11	63391558	63426716	ATL3
chr11	63766029	63933466	MACROD1
chr11	63803402	63885764	FLRT1
chr11	63804153	63885764	FLRT1
chr11	64373645	64481171	NRXN2
chr11	64879343	64883525	TM7SF2
chr11	64879343	64883702	TM7SF2
chr11	65142662	65147364	SLC25A45
chr11	65142662	65149422	SLC25A45
chr11	65142662	65147364	SLC25A45
chr11	65142662	65149422	SLC25A45
chr11	65142662	65147364	SLC25A45
chr11	65142662	65150117	SLC25A45
chr11	65265208	65273987	MALAT1
chr11	65266782	65274903	TALAM1
chr11	65659519	65667810	FOSL1
chr11	65659519	65668016	FOSL1
chr11	65837742	66010751	PACS1
chr11	66188474	66193460	NPAS4
chr11	66188505	66193460	NPAS4
chr11	66313865	66330664	ACTN3
chr11	66314373	66330664	ACTN3
chr11	66449967	66488711	SPTBN2
chr11	66512206	66610705	C11orf80
chr11	66512239	66610705	C11orf80
chr11	66615890	66639630	PC
chr11	66886733	67022526	KDM2A
chr11	66886733	67025553	KDM2A
chr11	67370350	67374177	NDUFV1-DT
chr11	67758570	67771513	UNC93B1
chr11	68228219	68380585	PPP6R3
chr11	68228219	68382145	PPP6R3
chr11	68228219	68380585	PPP6R3
chr11	68228219	68382802	PPP6R3
chr11	68522087	68582942	CPT1A
chr11	68522350	68582942	CPT1A
chr11	68671358	68707199	IGHMBP2
chr11	69455923	69466050	CCND1
chr11	69832012	70034110	ANO1
chr11	69924123	70034110	ANO1
chr11	69924422	70034110	ANO1
chr11	69931523	70035636	ANO1
chr11	70116795	70224309	PPFIA1
chr11	70116795	70228252	PPFIA1
chr11	70116795	70230502	PPFIA1
chr11	70313958	70507872	SHANK2
chr11	70313958	70672608	SHANK2
chr11	70313958	70858372	SHANK2
chr11	70313958	70507946	SHANK2
chr11	71164248	71212398	NADSYN1
chr11	71516026	71639640	XNDC1N-ZNF705EP-ALG1L9P
chr11	71640091	71706572	RNF121
chr11	71640091	71707361	RNF121
chr11	71640091	71708643	RNF121
chr11	71996538	72145276	CLPB
chr11	71996538	72145518	CLPB
chr11	72465773	72492226	STARD10
chr11	72547789	72852922	FCHSD2
chr11	72975550	73008550	P2RY6
chr11	72976274	73008550	P2RY6
chr11	72980938	73008550	P2RY6
chr11	72983186	73008550	P2RY6
chr11	72983382	73008550	P2RY6
chr11	73111531	73179519	FAM168A
chr11	73498918	73575415	MRPL48
chr11	73498918	73576178	MRPL48
chr11	73662070	73681159	DNAJB13
chr11	73723762	73881837	C2CD3
chr11	73745486	73881837	C2CD3
chr11	73882333	73964555	PPME1
chr11	74041360	74109206	PGM2L1
chr11	74303626	74351811	POLD3
chr11	74303626	74354121	POLD3
chr11	74551954	74651923	XRRA1
chr11	74551954	74618251	XRRA1
chr11	74551954	74617298	XRRA1
chr11	74551954	74618251	XRRA1
chr11	74551954	74617298	XRRA1
chr11	74551954	74618251	XRRA1
chr11	74551954	74651923	XRRA1
chr11	74551954	74618251	XRRA1
chr11	74551954	74617298	XRRA1
chr11	74551954	74618251	XRRA1
chr11	74551954	74660136	XRRA1
chr11	74699688	74716669	NEU3
chr11	74699688	74717694	NEU3
chr11	74699688	74717537	NEU3
chr11	74699977	74716669	NEU3
chr11	74699977	74717537	NEU3
chr11	74699977	74716470	NEU3
chr11	74971165	75062651	ARRB1
chr11	75145684	75155519	GDPD5
chr11	75145684	75188780	GDPD5
chr11	75297962	75379414	MAP6
chr11	75313904	75379414	MAP6
chr11	75526254	75777008	UVRAG
chr11	75526254	75785060	UVRAG
chr11	75526254	75852457	UVRAG
chr11	75526254	75855276	UVRAG
chr11	76391209	76432833	GUCY2EP
chr11	76571961	76731371	ACER3
chr11	76778017	76834916	CAPN5
chr11	76927602	76996182	GDPD4
chr11	77033061	77103565	PAK1
chr11	77033061	77090430	PAK1
chr11	77033061	77103565	PAK1
chr11	77033061	77090430	PAK1
chr11	77033061	77123016	PAK1
chr11	77325574	77348759	CLNS1A
chr11	77329584	77348759	CLNS1A
chr11	77371053	77531760	RSF1
chr11	77850838	77885023	KCTD21-AS1
chr11	77926338	77991908	GAB2
chr11	77926338	78128766	GAB2
chr11	78147013	78285533	NARS2
chr11	78147013	78239895	NARS2
chr11	78244221	78269611	LOC101928896
chr11	82440981	82444771	FAM181B
chr11	82533977	82611444	PRCP
chr11	82533977	82564314	PRCP
chr11	82684174	82708358	RAB30
chr11	83166054	83362924	DLG2
chr11	83166054	83344324	DLG2
chr11	83166054	83435935	DLG2
chr11	85405271	85468768	SYTL2
chr11	85405271	85459423	SYTL2
chr11	85405271	85468768	SYTL2
chr11	85566425	85630553	CCDC83
chr11	85668217	85779822	PICALM
chr11	85668217	85742630	PICALM
chr11	86085928	86133757	CCDC81
chr11	86145971	86382986	ME3
chr11	86145971	86383217	ME3
chr11	86145971	86383658	ME3
chr11	86152149	86382986	ME3
chr11	86152149	86383217	ME3
chr11	86152149	86383469	ME3
chr11	86502112	86519837	PRSS23
chr11	86511583	86648861	PRSS23
chr11	86511583	86663952	PRSS23
chr11	88237809	88781040	GRM5
chr11	88911042	89028534	TYR
chr11	89370636	89431767	FOLH1B
chr11	89644576	89650878	TRIM49D1
chr11	89867830	89924915	NAALAD2
chr11	92877339	92914906	SLC36A4
chr11	92877339	92930998	SLC36A4
chr11	93394847	93463435	CEP295
chr11	94501521	94603960	AMOTL1
chr11	95523661	95564420	CEP57
chr11	95709761	96075059	MAML2
chr11	96176444	96240040	JRKL-AS1
chr11	100900354	100999309	PGR
chr11	100900354	100999801	PGR
chr11	100900354	100996744	PGR
chr11	100900354	100999808	PGR
chr11	101322294	101454234	TRPC6
chr11	101785740	101868374	CEP126
chr11	102217944	102248914	BIRC2
chr11	102218104	102248914	BIRC2
chr11	102337985	102369532	LOC102723838
chr11	102980154	103349981	DYNC2H1
chr11	104439216	104480030	LINC02552
chr11	105480799	105782634	GRIA4
chr11	105480799	105850466	GRIA4
chr11	105480799	105845282	GRIA4
chr11	105481432	105782634	GRIA4
chr11	105481432	105852817	GRIA4
chr11	106544744	106888781	GUCY1A2
chr11	107197085	107328542	CWF19L2
chr11	107461872	107535923	ELMOD1
chr11	108093793	108236235	ATM
chr11	108179245	108332286	C11orf65
chr11	108201925	108338256	C11orf65
chr11	108253481	108332286	C11orf65
chr11	108376161	108398886	EXPH5
chr11	108376161	108389028	EXPH5
chr11	108376161	108412430	EXPH5
chr11	108376161	108464263	EXPH5
chr11	108376161	108464460	EXPH5
chr11	108535795	108811150	DDX10
chr11	109964117	110036462	ZC3H12C
chr11	110225838	110277632	LINC02732
chr11	110447766	110582416	ARHGAP20
chr11	110447766	110582954	ARHGAP20
chr11	110447766	110561349	ARHGAP20
chr11	110447766	110561721	ARHGAP20
chr11	110447766	110561349	ARHGAP20
chr11	111411004	111431183	LAYN
chr11	111473172	111594853	SIK2
chr11	111652918	111731321	ALG9
chr11	111652918	111728437	ALG9
chr11	111652918	111731321	ALG9
chr11	111652918	111742206	ALG9
chr11	111652918	111731321	ALG9
chr11	111652918	111742024	ALG9
chr11	111798038	111845711	DIXDC1
chr11	111934746	111943898	PIH1D2
chr11	112046234	112088597	BCO2
chr11	112047088	112088597	BCO2
chr11	112832141	113133647	NCAM1
chr11	112832141	113146109	NCAM1
chr11	112832141	113146002	NCAM1
chr11	112832141	113146109	NCAM1
chr11	113603908	113644388	ZW10
chr11	113930432	114121277	ZBTB16
chr11	113930963	114121277	ZBTB16
chr11	113931228	114121277	ZBTB16
chr11	113933932	114121277	ZBTB16
chr11	114128527	114183199	NNMT
chr11	114131489	114184258	NNMT
chr11	114389655	114421923	NXPE1
chr11	114389655	114401303	NXPE1
chr11	114549248	114577652	NXPE2
chr11	116510138	116528969	LINC02702
chr11	116644514	116658706	ZPR1
chr11	116714117	116969131	SIK3
chr11	116714125	116798073	SIK3
chr11	116714125	116969131	SIK3
chr11	116775233	116969131	SIK3
chr11	117015002	117045614	PAFAH1B2
chr11	117015002	117046678	PAFAH1B2
chr11	117015002	117046694	PAFAH1B2
chr11	117015002	117048889	PAFAH1B2
chr11	117156413	117186511	BACE1
chr11	117690771	117713491	FXYD6-FXYD2
chr11	117947792	117988628	TMPRSS4
chr11	117947792	117992605	TMPRSS4
chr11	118307206	118392887	KMT2A
chr11	118618471	118656960	DDX6
chr11	118868847	118886308	CENATAC
chr11	118868847	118886503	CENATAC
chr11	119077048	119170491	CBL
chr11	119252487	119369944	USP2-AS1
chr11	120207121	120355786	ARHGEF12
chr11	120256035	120355786	ARHGEF12
chr11	120894810	121061515	TBCEL-TECTA
chr11	120971951	121061515	TECTA
chr11	121323022	121500272	SORL1
chr11	121959810	122051340	MIR100HG
chr11	121959810	122073817	MIR100HG
chr11	121959810	122180195	MIR100HG
chr11	121959810	122238696	MIR100HG
chr11	121959810	122293579	MIR100HG
chr11	122753466	122830153	JHY
chr11	122940579	123065648	CLMP
chr11	123229129	123493303	GRAMD1B
chr11	123300976	123493303	GRAMD1B
chr11	123325350	123490079	GRAMD1B
chr11	123325350	123493303	GRAMD1B
chr11	123380623	123493303	GRAMD1B
chr11	123396333	123493303	GRAMD1B
chr11	123430969	123490079	GRAMD1B
chr11	123430969	123493303	GRAMD1B
chr11	123594621	123601596	ZNF202
chr11	123594634	123599863	ZNF202
chr11	123986156	123995027	VWA5A
chr11	123986156	124016652	VWA5A
chr11	124503008	124543604	SIAE
chr11	124503008	124539379	SIAE
chr11	124636393	124644690	MSANTD2
chr11	124636393	124670276	MSANTD2
chr11	124636393	124644690	MSANTD2
chr11	124636393	124670276	MSANTD2
chr11	125034646	125301288	PKNOX2
chr11	125104932	125301288	PKNOX2
chr11	125104932	125303285	PKNOX2
chr11	126081618	126132028	FAM118B
chr11	126081676	126132028	FAM118B
chr11	126211610	126225482	GSEC
chr11	126293252	126870405	KIRREL3
chr11	126293395	126870405	KIRREL3
chr11	126300836	126870405	KIRREL3
chr11	128328659	128443025	ETS1
chr11	128556429	128680883	FLI1
chr11	128563966	128680883	FLI1
chr11	128707914	128710138	KCNJ1
chr11	128707914	128736447	KCNJ1
chr11	128707914	128710138	KCNJ1
chr11	128834954	128868319	ARHGAP32
chr11	129103672	129153059	LOC399975
chr11	129733530	129762783	NFRKB
chr11	129733530	129762744	NFRKB
chr11	130096571	130131768	ZBTB44
chr11	130096571	130108354	ZBTB44
chr11	130096571	130184812	ZBTB44
chr11	130274817	130298181	ADAMTS8
chr11	130542850	130587247	LINC02873
chr11	132284874	132812987	OPCML
chr11	132284874	132812864	OPCML
chr11	133766332	133826649	IGSF9B
chr11	133938966	134019076	JAM3
chr11	134020007	134093820	NCAPD3
chr11	134020007	134080316	NCAPD3
chr11	134306375	134375555	B3GAT1-DT
chr11	134605838	134633705	LINC02714
chr11	193077	194450	SCGB1C1
chr11	196760	200033	ODF3
chr11	202923	207321	BET1L
chr11	207707	214350	RIC8A
chr11	209335	209406	MIR6743
chr11	215029	236328	SIRT3
chr11	215029	233389	SIRT3
chr11	215029	236328	SIRT3
chr11	215029	233389	SIRT3
chr11	215029	224230	SIRT3
chr11	215029	233389	SIRT3
chr11	215029	236342	SIRT3
chr11	215029	236931	SIRT3
chr11	236975	252600	PSMD13
chr11	278406	285304	NLRP6
chr11	278569	285304	NLRP6
chr11	289125	294749	PGGHG
chr11	298199	299490	IFITM5
chr11	307815	309165	IFITM2
chr11	314039	315113	IFITM1
chr11	319675	320813	IFITM3
chr11	319675	320860	IFITM3
chr11	369498	381792	B4GALNT4
chr11	394208	404569	PKP3
chr11	405715	409874	SIGIRR
chr11	417937	431800	ANO9
chr11	417937	441926	ANO9
chr11	448267	490582	PTDSS2
chr11	450278	490582	PTDSS2
chr11	450278	491399	PTDSS2
chr11	494514	502162	RNH1
chr11	532241	534322	HRAS
chr11	532241	533583	HRAS
chr11	532241	534322	HRAS
chr11	537526	554276	LRRC56
chr11	554849	560716	LMNTD2
chr11	559261	560106	LMNTD2-AS1
chr11	559476	560107	LMNTD2-AS1
chr11	560969	563380	RASSF7
chr11	560969	563569	RASSF7
chr11	560969	563645	RASSF7
chr11	565656	568457	MIR210HG
chr11	568088	568198	MIR210
chr11	573807	575885	LOC143666
chr11	576469	611777	PHRF1
chr11	612554	615318	IRF7
chr11	612554	615364	IRF7
chr11	616582	624902	CDHR5
chr11	626308	627143	SCT
chr11	637268	640603	DRD4
chr11	695638	703986	TMEM80
chr11	695638	703150	TMEM80
chr11	695815	703735	TMEM80
chr11	695815	703150	TMEM80
chr11	695815	704646	TMEM80
chr11	706230	726981	EPS8L2
chr11	747463	764845	TALDO1
chr11	767221	777462	GATD1
chr11	767221	774104	GATD1
chr11	767221	777487	GATD1
chr11	777577	784297	GATD1-DT
chr11	787114	788576	CEND1
chr11	790474	795006	SLC25A22
chr11	799183	804388	PIDD1
chr11	809966	812836	RPLP2
chr11	811680	811814	SNORA52
chr11	818913	824862	PNPLA2
chr11	827918	831709	CRACR2B
chr11	828259	831561	CRACR2B
chr11	832951	838192	CD151
chr11	839720	842508	POLR2L
chr11	842851	866630	TSPAN4
chr11	842940	866630	TSPAN4
chr11	844104	866630	TSPAN4
chr11	844413	866630	TSPAN4
chr11	867858	904816	CHID1
chr11	925869	1010625	AP2A2
chr11	925869	1012240	AP2A2
chr11	1012822	1036655	MUC6
chr11	1049879	1055764	LINC02688
chr11	1074874	1104263	MUC2
chr11	1244295	1282838	MUC5B
chr11	1263490	1270906	MUC5B-AS1
chr11	1277834	1277900	MIR6744
chr11	1330937	1331937	TOLLIP-DT
chr11	1490677	1502116	MOB2
chr11	1490686	1507786	MOB2
chr11	1575280	1587056	DUSP8
chr11	1593970	1620414	KRTAP5-AS1
chr11	1605571	1606479	KRTAP5-1
chr11	1618406	1619480	KRTAP5-2
chr11	1628794	1629615	KRTAP5-3
chr11	1642187	1643323	KRTAP5-4
chr11	1651004	1651784	KRTAP5-5
chr11	1686828	1689086	FAM99A
chr11	1704499	1706859	FAM99B
chr11	1718424	1718865	KRTAP5-6
chr11	1753635	1771672	IFITM10
chr11	1773984	1785089	CTSD
chr11	1855656	1858661	SYT8
chr11	1856219	1858661	SYT8
chr11	1860210	1862781	TNNI2
chr11	1860698	1862781	TNNI2
chr11	1861436	1862781	TNNI2
chr11	1874313	1908793	LSP1
chr11	1880693	1880766	MIR4298
chr11	1886394	1908793	LSP1
chr11	1889935	1908793	LSP1
chr11	1891473	1908793	LSP1
chr11	1892098	1908793	LSP1
chr11	1892153	1908793	LSP1
chr11	1901274	1901377	MIR7847
chr11	1909307	1911814	PRR33
chr11	1917988	1929589	LINC01150
chr11	1940932	1959722	TNNT3
chr11	1944060	1959722	TNNT3
chr11	1968561	1977650	MRPL23
chr11	1968561	1976915	MRPL23
chr11	1968561	1977650	MRPL23
chr11	1968561	1983663	MRPL23
chr11	1968561	2005746	MRPL23
chr11	1968561	2034391	MRPL23
chr11	1968561	1977830	MRPL23
chr11	1970560	1970706	SNORD131
chr11	2004438	2011150	MRPL23-AS1
chr11	2012325	2014699	LINC01219
chr11	2016405	2019105	H19
chr11	2016405	2022696	H19
chr11	2017988	2018061	MIR675
chr11	2150346	2156753	IGF2
chr11	2150346	2161526	IGF2
chr11	2150346	2156753	IGF2
chr11	2150346	2182439	INS-IGF2
chr11	2155363	2155439	MIR483
chr11	2161741	2169896	IGF2-AS
chr11	2167852	2182201	INS-IGF2
chr11	2181008	2182201	INS
chr11	2185158	2193016	TH
chr11	2194292	2194368	MIR4686
chr11	2289727	2291562	ASCL2
chr11	2316857	2323091	C11orf21
chr11	2316857	2323038	C11orf21
chr11	2316857	2324370	C11orf21
chr11	2323242	2339154	TSPAN32
chr11	2397409	2418096	CD81
chr11	2398539	2418096	CD81
chr11	2421979	2424853	TSSC4
chr11	2425744	2444266	TRPM5
chr11	2629557	2721228	KCNQ1OT1
chr11	2861364	2882799	KCNQ1-AS1
chr11	2891262	2893335	KCNQ1DN
chr11	2904447	2906719	CDKN1C
chr11	2904447	2906686	CDKN1C
chr11	2908573	2924805	SLC22A18AS
chr11	2920920	2946427	SLC22A18
chr11	2923507	2946427	SLC22A18
chr11	2923649	2946427	SLC22A18
chr11	2949502	2950594	PHLDA2
chr11	2965666	3000450	NAP1L4
chr11	2985000	2985123	SNORA54
chr11	3022158	3061091	CARS1
chr11	3022158	3076170	CARS1
chr11	3022158	3063434	CARS1
chr11	3022158	3078597	CARS1
chr11	3022158	3063434	CARS1
chr11	3022158	3078597	CARS1
chr11	3022158	3078653	CARS1
chr11	3050623	3062490	CARS1-AS1
chr11	3239173	3240043	MRGPRG
chr11	3239561	3244361	MRGPRG-AS1
chr11	3246259	3250029	MRGPRE
chr11	3379156	3394821	ZNF195
chr11	3379156	3400270	ZNF195
chr11	3379156	3400376	ZNF195
chr11	3411936	3413145	OR7E12P
chr11	3494800	3498303	LOC105376526
chr11	3631553	3635982	XNDC1CP
chr11	3647689	3658789	TRPC2
chr11	3659741	3663092	ART5
chr11	3659741	3663609	ART5
chr11	3686816	3688738	CHRNA10
chr11	3686816	3692542	CHRNA10
chr11	3686816	3688738	CHRNA10
chr11	3818953	3846688	PGAP2
chr11	3819048	3846350	PGAP2
chr11	3819048	3846688	PGAP2
chr11	3819048	3846350	PGAP2
chr11	3819048	3846688	PGAP2
chr11	3819127	3846688	PGAP2
chr11	3819127	3846350	PGAP2
chr11	3819127	3846688	PGAP2
chr11	3819127	3846350	PGAP2
chr11	3819127	3847601	PGAP2
chr11	3829239	3846688	PGAP2
chr11	3829239	3846350	PGAP2
chr11	3829239	3847601	PGAP2
chr11	3829789	3846688	PGAP2
chr11	3829789	3847601	PGAP2
chr11	3848207	3849368	RHOG
chr11	3877291	3877371	MIR4687
chr11	4115914	4159613	RRM1
chr11	4116028	4159613	RRM1
chr11	4137307	4159613	RRM1
chr11	4208381	4223883	LINC02749
chr11	4388492	4389525	OR52B4
chr11	4406126	4411639	TRIM21
chr11	4470524	4471514	OR52K2
chr11	4503875	4511075	OR52K1
chr11	4566420	4567374	OR52M1
chr11	4592652	4599050	C11orf40
chr11	4608022	4609095	OR52I2
chr11	4615268	4616243	OR52I1
chr11	4619901	4626734	TRIM68
chr11	4619901	4623495	TRIM68
chr11	4658706	4661995	OR51D1
chr11	4665211	4674713	OR51E1
chr11	4790208	4791168	OR51F1
chr11	4824662	4825610	OR52R1
chr11	4842550	4843644	OR51F2
chr11	4869466	4870438	OR51S1
chr11	4880846	4884882	OR51H1
chr11	4903129	4904113	OR51T1
chr11	4925012	4929538	OR51A7
chr11	4933817	4936893	OR51G2
chr11	4944603	4945569	OR51G1
chr11	4964060	4968330	OR51A4
chr11	4976001	4976943	OR51A2
chr11	5016080	5021160	OR51L1
chr11	5067755	5068691	OR52J3
chr11	5079879	5080857	OR52E2
chr11	5090801	5091727	OR52E1
chr11	5150005	5153872	OR52A5
chr11	5168053	5173599	OR52A1
chr11	5198943	5199894	OR52Z1P
chr11	5220964	5221912	OR51V1
chr11	5246693	5248251	HBB
chr11	5254067	5255663	HBD
chr11	5263183	5264822	HBBP1
chr11	5265783	5266776	BGLT3
chr11	5269498	5271034	HBG1
chr11	5274417	5275958	HBG2
chr11	5289574	5291120	HBE1
chr11	5322243	5323176	OR51B4
chr11	5344588	5345527	OR51B2
chr11	5363815	5364754	OR51B5
chr11	5372737	5373676	OR51B6
chr11	5405041	5411609	OR51M1
chr11	5443340	5444384	OR51Q1
chr11	5461799	5462744	OR51I1
chr11	5470552	5475657	OR51I2
chr11	5509914	5510893	OR52D1
chr11	5528529	5530788	UBQLN3
chr11	5535622	5537671	UBQLNL
chr11	5539539	5543015	OLFM5P
chr11	5565790	5566735	OR52H1
chr11	5602106	5603114	OR52B6
chr11	5617340	5632572	TRIM6
chr11	5617866	5632572	TRIM6
chr11	5641173	5664939	TRIM34
chr11	5646230	5664939	TRIM34
chr11	5653484	5662459	TRIM34
chr11	5684424	5701407	TRIM5
chr11	5684457	5701407	TRIM5
chr11	5711019	5730878	TRIM22
chr11	5747731	5748694	OR52P1
chr11	5757677	5758721	OR56B1
chr11	5775472	5776936	OR52N4
chr11	5782382	5787279	OR56B2P
chr11	5797394	5799864	OR52N5
chr11	5798863	5799864	OR52N5
chr11	5807700	5810046	OR52N1
chr11	5830153	5842531	OR52N2
chr11	5862157	5863127	OR52E6
chr11	5877978	5878920	OR52E8
chr11	5901858	5906461	OR52E4
chr11	5914437	5922990	OR52E5
chr11	5963480	5969524	OR56A3
chr11	5988782	5989724	OR56A5
chr11	6007121	6008160	OR52L1
chr11	6020674	6024222	OR56A4
chr11	6040565	6048922	OR56A1
chr11	6128913	6129968	OR56B4
chr11	6190584	6191556	OR52B2
chr11	6220453	6221416	OR52W1
chr11	6226786	6232272	C11orf42
chr11	6232574	6245746	FHIP1B
chr11	6260318	6265639	CNGA4
chr11	6340175	6341706	CAVIN3
chr11	6411703	6415837	SMPD1
chr11	6411703	6415448	SMPD1
chr11	6411703	6415837	SMPD1
chr11	6411703	6416226	SMPD1
chr11	6452278	6462193	HPX
chr11	6469842	6486925	TRIM3
chr11	6469842	6479305	TRIM3
chr11	6469842	6486925	TRIM3
chr11	6497748	6501651	ARFIP2
chr11	6497748	6501261	ARFIP2
chr11	6497748	6501651	ARFIP2
chr11	6497748	6501283	ARFIP2
chr11	6497748	6501651	ARFIP2
chr11	6497748	6501283	ARFIP2
chr11	6497748	6501261	ARFIP2
chr11	6497748	6502561	ARFIP2
chr11	6502730	6503451	TIMM10B
chr11	6518509	6541341	DNHD1
chr11	6616301	6624732	RRP8
chr11	6625003	6631842	ILK
chr11	6627523	6633420	TAF10
chr11	6633998	6640631	TPP1
chr11	6642560	6662844	DCHS1
chr11	6701615	6704527	MRPL17
chr11	6734369	6743110	GVINP1
chr11	6786856	6790188	OR2AG2
chr11	6804250	6807219	OR2AG1
chr11	6866913	6867867	OR10A5
chr11	6884287	6891897	OR10A2
chr11	6897855	6898826	OR10A4
chr11	6912804	6913731	OR2D2
chr11	6942232	6943225	OR2D3
chr11	6947656	6977762	ZNF215
chr11	6947656	7010161	ZNF215
chr11	6948892	7005469	ZNF215
chr11	7018315	7024066	ZNF214
chr11	7018315	7040930	ZNF214
chr11	7018315	7024066	ZNF214
chr11	7018315	7024028	ZNF214
chr11	7018315	7024066	ZNF214
chr11	7037050	7041577	ZNF214
chr11	7110228	7111530	RBMXL2
chr11	7255996	7256068	MIR302E
chr11	7506736	7509738	OLFML1
chr11	7506736	7531419	OLFML1
chr11	7506996	7509738	OLFML1
chr11	7506996	7531419	OLFML1
chr11	7618419	7674449	PPFIBP2
chr11	7626964	7674449	PPFIBP2
chr11	7686325	7694056	CYB5R2
chr11	7686334	7694056	CYB5R2
chr11	7686334	7694731	CYB5R2
chr11	7710667	7727941	OVCH2
chr11	7720492	7727941	OVCH2
chr11	7817520	7818489	OR5P2
chr11	7846364	7847519	OR5P3
chr11	7870597	7871118	OR5E1P
chr11	7872297	7927502	LOC283299
chr11	7946138	7950209	OR10A6
chr11	7958717	7961067	OR10A3
chr11	7979083	7985042	NLRP10
chr11	8008883	8017569	EIF3F
chr11	8032824	8038056	CASC23
chr11	8081584	8090920	TUB-AS1
chr11	8127602	8161717	RIC3
chr11	8127602	8149803	RIC3
chr11	8127602	8190536	RIC3
chr11	8127602	8190572	RIC3
chr11	8704338	8707353	RPL27A
chr11	8705773	8705903	SNORA3A
chr11	8706985	8707116	SNORA3B
chr11	8790324	8831823	DENND2B-AS1
chr11	8932735	8941027	AKIP1
chr11	8932735	8941626	AKIP1
chr11	8941622	8953855	C11orf16
chr11	8959124	8959708	ASCL3
chr11	8968748	8985860	TMEM9B
chr11	8968748	8977820	TMEM9B
chr11	8986221	8997830	TMEM9B-AS1
chr11	9002122	9025482	NRIP3
chr11	9111858	9111926	MIR5691
chr11	9115909	9117737	KRT8P41
chr11	9316642	9335988	TMEM41B
chr11	9450312	9450501	SNORA23
chr11	9481102	9482245	LOC644656
chr11	9482558	9549160	ZNF143
chr11	9595216	9610149	WEE1
chr11	9596233	9610149	WEE1
chr11	9776316	9781080	LINC02709
chr11	9860688	9950810	LOC101928008
chr11	10326619	10328188	ADM
chr11	10529816	10529873	MIR4485
chr11	10533219	10555705	RNF141
chr11	10578512	10590079	LYVE1
chr11	10772792	10800652	CTR9
chr11	10818592	10828842	EIF4G2
chr11	10818600	10828842	EIF4G2
chr11	10823013	10823155	SNORD97
chr11	10830843	10844478	LOC101928053
chr11	10879763	10900823	ZBED5-AS1
chr11	11373488	11374666	CSNK2A3
chr11	11678197	11678269	MIR4299
chr11	11804681	11804769	MIR8070
chr11	11984582	12030129	DKK3
chr11	12185229	12185314	MIR6124
chr11	13001080	13011095	LINC00958
chr11	13030862	13032647	RASSF10
chr11	13409554	13461555	BTBD10
chr11	13409554	13466671	BTBD10
chr11	13409554	13443342	BTBD10
chr11	13513600	13514402	PTH
chr11	13513600	13517679	PTH
chr11	13690214	13750321	FAR1
chr11	13805932	13869549	LINC02548
chr11	13866408	13892163	LINC02545
chr11	13942993	13946410	LINC02683
chr11	14299465	14316373	RRAS2
chr11	14299467	14380416	RRAS2
chr11	14299467	14385939	RRAS2
chr11	14479057	14520474	COPB1
chr11	14526421	14541845	PSMA1
chr11	14535455	14541845	PSMA1
chr11	14898985	14907343	CYP2R1
chr11	14898985	14907398	CYP2R1
